passenger,line,mod_cost
12340,758,15.0
12341,624,22.0
12342,965,38.0
12343,728,46.0
12344,78,50.0
12345,120,56.0
12346,824,43.0
12347,182,73.0
12348,678,61.0
12349,14,62.0
12350,172,53.0
12351,183,109.0
12352,468,42.0
12353,745,7.0
12354,678,52.0
12355,812,49.0
12356,277,79.0
12357,598,83.0
12358,211,138.0
12359,987,41.0
12360,917,72.0
12361,123,61.0
12362,856,70.0
12363,10,25.0
12364,138,27.0
12365,341,120.0
12366,424,27.0
12367,51,108.0
12368,442,50.0
12369,19,79.0
12370,429,100.0
12371,306,103.0
12372,924,67.0
12373,555,31.0
12374,258,49.0
12375,678,39.0
12376,670,62.0
12377,613,57.0
12378,447,59.0
12379,824,31.0
12380,519,24.0
12381,94,65.0
12382,990,13.0
12383,637,53.0
12384,129,43.0
12385,688,22.0
12386,326,83.0
12387,678,61.0
12388,857,134.0
12389,415,67.0
12390,160,63.0
12391,210,29.0
12392,614,82.0
12393,527,75.0
12394,819,57.0
12395,745,85.0
12396,665,36.0
12397,813,50.0
12398,275,76.0
12399,506,115.0
12400,386,62.0
12401,994,53.0
12402,830,75.0
12403,630,44.0
12404,793,38.0
12405,104,30.0
12406,239,24.0
12407,119,37.0
12408,175,121.0
12409,627,52.0
12410,510,102.0
12411,407,32.0
12412,724,3.0
12413,514,41.0
12414,384,101.0
12415,101,63.0
12416,589,151.0
12417,85,53.0
12418,no_MT,27.0
12419,735,72.0
12420,87,66.0
12421,951,65.0
12422,858,7.0
12423,664,27.0
12424,495,47.0
12425,908,48.0
12426,660,31.0
12427,268,62.0
12428,892,58.0
12429,558,32.0
12430,no_MT,105.0
12431,468,85.0
12432,521,106.0
12433,852,35.0
12434,733,36.0
12435,986,50.0
12436,919,71.0
12437,672,83.0
12438,836,90.0
12439,826,75.0
12440,326,127.0
12441,484,23.0
12442,593,72.0
12443,631,52.0
12444,419,61.0
12445,211,48.0
12446,946,13.0
12447,581,86.0
12448,723,44.0
12449,87,34.0
12450,665,4.0
12451,501,82.0
12452,839,32.0
12453,636,78.0
12454,555,63.0
12455,969,30.0
12456,502,99.0
12457,171,117.0
12458,553,88.0
12459,138,57.0
12460,876,45.0
12461,731,40.0
12462,688,122.0
12463,no_MT,45.0
12464,875,29.0
12465,435,65.0
12466,643,15.0
12467,394,66.0
12468,868,57.0
12469,463,75.0
12470,548,52.0
12471,13,38.0
12472,122,76.0
12473,483,42.0
12474,490,48.0
12475,833,54.0
12476,987,40.0
12477,958,60.0
12478,872,53.0
12479,192,22.0
12480,871,60.0
12481,275,61.0
12482,183,21.0
12483,341,111.0
12484,695,106.0
12485,852,65.0
12486,581,103.0
12487,949,87.0
12488,941,59.0
12489,32,45.0
12490,745,55.0
12491,713,35.0
12492,435,73.0
12493,123,49.0
12494,220,79.0
12495,377,33.0
12496,731,57.0
12497,749,67.0
12498,836,41.0
12499,228,152.0
12500,597,62.0
12501,787,27.0
12502,941,105.0
12503,152,29.0
12504,232,103.0
12505,539,38.0
12506,941,94.0
12507,683,52.0
12508,898,56.0
12509,79,59.0
12510,914,90.0
12511,210,58.0
12512,312,32.0
12513,89,7.0
12514,531,101.0
12515,291,33.0
12516,802,69.0
12517,9,117.0
12518,775,101.0
12519,880,104.0
12520,451,78.0
12521,856,122.0
12522,294,86.0
12523,473,64.0
12524,591,58.0
12525,689,26.0
12526,917,36.0
12527,187,43.0
12528,826,156.0
12529,748,52.0
12530,260,147.0
12531,535,56.0
12532,170,25.0
12533,491,33.0
12534,838,37.0
12535,643,85.0
12536,858,57.0
12537,951,41.0
12538,425,64.0
12539,175,133.0
12540,409,113.0
12541,919,38.0
12542,967,41.0
12543,963,55.0
12544,934,32.0
12545,378,61.0
12546,812,22.0
12547,613,28.0
12548,120,97.0
12549,324,23.0
12550,223,110.0
12551,62,117.0
12552,626,48.0
12553,490,7.0
12554,910,46.0
12555,30,91.0
12556,152,21.0
12557,108,50.0
12558,595,48.0
12559,264,119.0
12560,113,86.0
12561,648,31.0
12562,438,65.0
12563,882,64.0
12564,447,34.0
12565,972,53.0
12566,847,40.0
12567,676,130.0
12568,175,55.0
12569,745,49.0
12570,720,7.0
12571,711,58.0
12572,341,47.0
12573,614,70.0
12574,812,67.0
12575,36,110.0
12576,81,49.0
12577,935,43.0
12578,no_MT,41.0
12579,804,67.0
12580,21,52.0
12581,830,62.0
12582,166,99.0
12583,510,94.0
12584,239,55.0
12585,317,46.0
12586,886,72.0
12587,267,56.0
12588,442,23.0
12589,726,78.0
12590,907,32.0
12591,151,104.0
12592,277,81.0
12593,857,76.0
12594,580,147.0
12595,838,59.0
12596,800,80.0
12597,808,76.0
12598,377,54.0
12599,507,21.0
12600,82,68.0
12601,82,14.0
12602,546,38.0
12603,442,22.0
12604,154,75.0
12605,37,27.0
12606,741,75.0
12607,963,28.0
12608,445,88.0
12609,644,40.0
12610,421,74.0
12611,no_MT,50.0
12612,945,18.0
12613,951,67.0
12614,326,46.0
12615,291,29.0
12616,94,109.0
12617,837,84.0
12618,643,13.0
12619,486,102.0
12620,10,64.0
12621,424,60.0
12622,454,21.0
12623,193,54.0
12624,244,86.0
12625,138,138.0
12626,300,76.0
12627,95,55.0
12628,596,56.0
12629,450,110.0
12630,514,34.0
12631,387,27.0
12632,474,92.0
12633,994,19.0
12634,188,165.0
12635,852,56.0
12636,164,15.0
12637,970,87.0
12638,961,55.0
12639,no_MT,27.0
12640,16,94.0
12641,410,60.0
12642,561,79.0
12643,732,29.0
12644,621,48.0
12645,970,15.0
12646,907,53.0
12647,765,27.0
12648,243,48.0
12649,232,44.0
12650,840,79.0
12651,0,85.0
12652,356,91.0
12653,106,43.0
12654,669,39.0
12655,619,70.0
12656,580,107.0
12657,769,48.0
12658,128,24.0
12659,822,58.0
12660,548,62.0
12661,291,68.0
12662,980,35.0
12663,29,40.0
12664,5,28.0
12665,228,44.0
12666,103,35.0
12667,501,40.0
12668,479,29.0
12669,384,37.0
12670,320,31.0
12671,833,46.0
12672,470,28.0
12673,669,35.0
12674,384,34.0
12675,247,47.0
12676,119,43.0
12677,no_MT,31.0
12678,387,114.0
12679,525,88.0
12680,679,87.0
12681,285,51.0
12682,830,66.0
12683,19,85.0
12684,535,92.0
12685,862,97.0
12686,613,84.0
12687,53,85.0
12688,115,106.0
12689,683,31.0
12690,745,33.0
12691,23,85.0
12692,268,39.0
12693,347,75.0
12694,656,55.0
12695,32,56.0
12696,461,38.0
12697,903,75.0
12698,36,58.0
12699,304,120.0
12700,841,63.0
12701,819,50.0
12702,284,53.0
12703,426,51.0
12704,212,69.0
12705,571,95.0
12706,983,32.0
12707,848,60.0
12708,228,29.0
12709,585,81.0
12710,no_MT,48.0
12711,972,20.0
12712,680,68.0
12713,583,37.0
12714,521,127.0
12715,no_MT,57.0
12716,228,113.0
12717,474,32.0
12718,529,85.0
12719,970,71.0
12720,987,32.0
12721,626,33.0
12722,810,25.0
12723,822,66.0
12724,435,51.0
12725,619,70.0
12726,582,104.0
12727,no_MT,66.0
12728,597,63.0
12729,100,65.0
12730,787,99.0
12731,no_MT,50.0
12732,723,81.0
12733,987,26.0
12734,413,54.0
12735,243,70.0
12736,186,64.0
12737,949,98.0
12738,751,13.0
12739,285,62.0
12740,720,65.0
12741,979,97.0
12742,900,49.0
12743,442,40.0
12744,461,112.0
12745,760,46.0
12746,415,62.0
12747,498,58.0
12748,19,29.0
12749,837,85.0
12750,917,34.0
12751,273,50.0
12752,438,39.0
12753,33,72.0
12754,152,21.0
12755,337,13.0
12756,791,7.0
12757,775,57.0
12758,809,26.0
12759,507,20.0
12760,885,61.0
12761,670,119.0
12762,819,77.0
12763,494,144.0
12764,819,45.0
12765,312,86.0
12766,no_MT,66.0
12767,27,67.0
12768,593,47.0
12769,669,45.0
12770,no_MT,45.0
12771,232,54.0
12772,507,7.0
12773,936,156.0
12774,19,109.0
12775,18,82.0
12776,64,37.0
12777,667,60.0
12778,no_MT,88.0
12779,386,31.0
12780,726,35.0
12781,857,62.0
12782,656,67.0
12783,468,107.0
12784,498,52.0
12785,799,67.0
12786,585,80.0
12787,783,112.0
12788,425,58.0
12789,50,48.0
12790,549,33.0
12791,no_MT,40.0
12792,152,29.0
12793,561,46.0
12794,619,35.0
12795,548,30.0
12796,935,79.0
12797,719,12.0
12798,765,134.0
12799,994,73.0
12800,977,55.0
12801,241,24.0
12802,2,52.0
12803,796,71.0
12804,720,15.0
12805,655,57.0
12806,498,69.0
12807,908,90.0
12808,870,53.0
12809,940,70.0
12810,852,25.0
12811,421,11.0
12812,386,73.0
12813,731,112.0
12814,970,107.0
12815,384,23.0
12816,882,86.0
12817,553,78.0
12818,415,48.0
12819,535,49.0
12820,501,31.0
12821,507,101.0
12822,846,135.0
12823,648,84.0
12824,no_MT,0.0
12825,6,97.0
12826,200,43.0
12827,355,41.0
12828,581,67.0
12829,936,52.0
12830,561,77.0
12831,87,53.0
12832,131,56.0
12833,316,50.0
12834,532,46.0
12835,699,90.0
12836,817,74.0
12837,422,41.0
12838,956,31.0
12839,833,59.0
12840,964,80.0
12841,402,79.0
12842,886,90.0
12843,461,63.0
12844,819,87.0
12845,151,128.0
12846,451,34.0
12847,507,52.0
12848,870,38.0
12849,845,33.0
12850,859,56.0
12851,104,136.0
12852,583,38.0
12853,387,48.0
12854,742,36.0
12855,261,1.0
12856,876,66.0
12857,587,30.0
12858,12,61.0
12859,461,51.0
12860,500,50.0
12861,95,27.0
12862,626,70.0
12863,758,22.0
12864,760,50.0
12865,97,181.0
12866,268,91.0
12867,680,35.0
12868,742,99.0
12869,826,41.0
12870,248,43.0
12871,525,64.0
12872,164,99.0
12873,273,23.0
12874,673,74.0
12875,459,53.0
12876,75,106.0
12877,75,36.0
12878,862,49.0
12879,898,141.0
12880,438,82.0
12881,95,47.0
12882,773,67.0
12883,792,78.0
12884,241,114.0
12885,no_MT,42.0
12886,636,66.0
12887,553,65.0
12888,748,50.0
12889,732,91.0
12890,228,20.0
12891,662,60.0
12892,128,101.0
12893,95,116.0
12894,136,35.0
12895,679,64.0
12896,680,85.0
12897,89,69.0
12898,812,25.0
12899,684,95.0
12900,252,67.0
12901,917,56.0
12902,667,35.0
12903,665,53.0
12904,498,78.0
12905,22,44.0
12906,833,79.0
12907,194,40.0
12908,492,51.0
12909,958,36.0
12910,593,124.0
12911,665,94.0
12912,413,43.0
12913,378,37.0
12914,583,0.0
12915,903,74.0
12916,6,57.0
12917,425,59.0
12918,825,32.0
12919,886,95.0
12920,673,162.0
12921,771,82.0
12922,678,50.0
12923,451,26.0
12924,21,37.0
12925,no_MT,71.0
12926,413,50.0
12927,834,21.0
12928,18,34.0
12929,327,10.0
12930,858,60.0
12931,527,62.0
12932,28,79.0
12933,678,60.0
12934,773,128.0
12935,223,91.0
12936,869,15.0
12937,977,41.0
12938,662,80.0
12939,209,38.0
12940,426,33.0
12941,316,68.0
12942,321,55.0
12943,813,63.0
12944,662,40.0
12945,113,81.0
12946,268,89.0
12947,706,43.0
12948,123,73.0
12949,258,33.0
12950,151,69.0
12951,504,72.0
12952,8,45.0
12953,253,85.0
12954,699,129.0
12955,131,47.0
12956,111,70.0
12957,312,84.0
12958,32,33.0
12959,327,37.0
12960,170,43.0
12961,501,39.0
12962,775,58.0
12963,483,41.0
12964,664,42.0
12965,711,76.0
12966,227,77.0
12967,434,34.0
12968,166,34.0
12969,no_MT,17.0
12970,960,43.0
12971,35,45.0
12972,760,41.0
12973,842,35.0
12974,524,35.0
12975,622,14.0
12976,608,57.0
12977,983,63.0
12978,965,54.0
12979,917,112.0
12980,743,33.0
12981,934,95.0
12982,227,33.0
12983,252,37.0
12984,525,89.0
12985,608,113.0
12986,463,52.0
12987,473,51.0
12988,587,102.0
12989,672,21.0
12990,252,27.0
12991,812,14.0
12992,299,37.0
12993,no_MT,22.0
12994,5,16.0
12995,119,42.0
12996,484,54.0
12997,19,35.0
12998,no_MT,43.0
12999,711,7.0
13000,494,30.0
13001,680,62.0
13002,964,72.0
13003,356,34.0
13004,80,60.0
13005,500,53.0
13006,368,50.0
13007,451,104.0
13008,216,38.0
13009,286,57.0
13010,758,73.0
13011,731,14.0
13012,189,60.0
13013,983,139.0
13014,424,52.0
13015,119,39.0
13016,504,44.0
13017,862,49.0
13018,no_MT,92.0
13019,500,36.0
13020,17,57.0
13021,202,64.0
13022,271,17.0
13023,962,98.0
13024,142,5.0
13025,946,134.0
13026,728,93.0
13027,387,93.0
13028,597,48.0
13029,80,28.0
13030,657,32.0
13031,119,43.0
13032,321,17.0
13033,644,72.0
13034,775,54.0
13035,233,52.0
13036,521,13.0
13037,595,186.0
13038,79,119.0
13039,267,75.0
13040,761,203.0
13041,29,36.0
13042,786,47.0
13043,451,98.0
13044,380,46.0
13045,313,69.0
13046,945,19.0
13047,799,88.0
13048,421,107.0
13049,809,43.0
13050,699,37.0
13051,310,65.0
13052,740,14.0
13053,949,42.0
13054,no_MT,61.0
13055,26,118.0
13056,35,90.0
13057,994,77.0
13058,726,82.0
13059,836,19.0
13060,253,60.0
13061,561,36.0
13062,524,93.0
13063,152,15.0
13064,624,29.0
13065,553,69.0
13066,50,53.0
13067,500,47.0
13068,506,63.0
13069,838,36.0
13070,670,61.0
13071,289,61.0
13072,800,41.0
13073,310,121.0
13074,368,84.0
13075,951,34.0
13076,840,35.0
13077,451,30.0
13078,683,20.0
13079,387,79.0
13080,252,43.0
13081,608,109.0
13082,85,54.0
13083,514,25.0
13084,330,21.0
13085,87,62.0
13086,656,36.0
13087,494,93.0
13088,853,80.0
13089,908,64.0
13090,696,81.0
13091,387,102.0
13092,895,79.0
13093,859,43.0
13094,826,48.0
13095,597,67.0
13096,742,78.0
13097,113,86.0
13098,667,54.0
13099,610,21.0
13100,494,32.0
13101,669,59.0
13102,106,94.0
13103,629,51.0
13104,25,29.0
13105,319,27.0
13106,936,94.0
13107,104,58.0
13108,509,83.0
13109,630,64.0
13110,232,52.0
13111,30,15.0
13112,53,59.0
13113,276,18.0
13114,501,50.0
13115,733,78.0
13116,859,59.0
13117,561,64.0
13118,445,54.0
13119,748,71.0
13120,267,59.0
13121,673,101.0
13122,40,100.0
13123,819,93.0
13124,553,82.0
13125,36,49.0
13126,876,61.0
13127,936,115.0
13128,145,82.0
13129,368,99.0
13130,277,109.0
13131,782,42.0
13132,505,57.0
13133,26,87.0
13134,548,61.0
13135,144,19.0
13136,963,62.0
13137,657,43.0
13138,486,73.0
13139,268,52.0
13140,811,109.0
13141,595,51.0
13142,97,60.0
13143,261,145.0
13144,5,37.0
13145,87,66.0
13146,182,21.0
13147,152,57.0
13148,719,150.0
13149,248,57.0
13150,657,13.0
13151,746,41.0
13152,830,88.0
13153,853,83.0
13154,987,22.0
13155,210,85.0
13156,36,41.0
13157,91,0.0
13158,304,157.0
13159,598,76.0
13160,626,22.0
13161,230,19.0
13162,549,11.0
13163,453,29.0
13164,299,70.0
13165,222,109.0
13166,979,62.0
13167,726,43.0
13168,453,188.0
13169,830,78.0
13170,660,53.0
13171,967,30.0
13172,614,67.0
13173,114,55.0
13174,949,114.0
13175,212,57.0
13176,619,40.0
13177,662,62.0
13178,258,32.0
13179,555,55.0
13180,751,49.0
13181,866,46.0
13182,858,7.0
13183,820,69.0
13184,808,48.0
13185,424,56.0
13186,796,78.0
13187,378,58.0
13188,724,21.0
13189,553,49.0
13190,655,50.0
13191,665,87.0
13192,507,67.0
13193,180,73.0
13194,421,36.0
13195,735,99.0
13196,679,101.0
13197,561,61.0
13198,636,66.0
13199,222,31.0
13200,254,66.0
13201,892,44.0
13202,19,88.0
13203,413,30.0
13204,551,32.0
13205,36,144.0
13206,608,36.0
13207,751,47.0
13208,643,26.0
13209,812,57.0
13210,62,68.0
13211,773,95.0
13212,527,84.0
13213,0,85.0
13214,212,100.0
13215,833,79.0
13216,670,28.0
13217,882,59.0
13218,837,49.0
13219,51,28.0
13220,898,83.0
13221,852,35.0
13222,491,37.0
13223,887,20.0
13224,941,43.0
13225,285,38.0
13226,77,62.0
13227,577,80.0
13228,945,82.0
13229,840,94.0
13230,145,40.0
13231,837,46.0
13232,779,60.0
13233,880,63.0
13234,789,78.0
13235,830,82.0
13236,300,44.0
13237,678,52.0
13238,14,68.0
13239,826,61.0
13240,94,57.0
13241,924,35.0
13242,16,34.0
13243,113,49.0
13244,775,43.0
13245,943,65.0
13246,524,22.0
13247,549,50.0
13248,5,21.0
13249,724,54.0
13250,483,90.0
13251,180,90.0
13252,247,63.0
13253,9,30.0
13254,903,58.0
13255,608,80.0
13256,141,69.0
13257,507,62.0
13258,319,69.0
13259,591,45.0
13260,531,88.0
13261,321,118.0
13262,30,104.0
13263,145,137.0
13264,665,40.0
13265,432,67.0
13266,825,56.0
13267,425,71.0
13268,247,63.0
13269,356,42.0
13270,803,124.0
13271,597,35.0
13272,29,31.0
13273,415,82.0
13274,962,55.0
13275,521,56.0
13276,868,64.0
13277,851,58.0
13278,723,53.0
13279,238,78.0
13280,622,54.0
13281,966,66.0
13282,62,86.0
13283,483,64.0
13284,941,62.0
13285,238,113.0
13286,779,52.0
13287,12,47.0
13288,252,15.0
13289,838,172.0
13290,742,33.0
13291,731,45.0
13292,166,74.0
13293,679,57.0
13294,42,36.0
13295,150,8.0
13296,724,41.0
13297,123,48.0
13298,213,90.0
13299,698,71.0
13300,644,45.0
13301,216,95.0
13302,507,79.0
13303,409,110.0
13304,808,21.0
13305,527,47.0
13306,813,53.0
13307,977,56.0
13308,987,20.0
13309,610,29.0
13310,753,77.0
13311,89,1.0
13312,539,58.0
13313,859,38.0
13314,106,49.0
13315,761,35.0
13316,857,107.0
13317,447,21.0
13318,216,64.0
13319,321,19.0
13320,664,78.0
13321,463,50.0
13322,963,69.0
13323,676,63.0
13324,665,39.0
13325,853,69.0
13326,388,151.0
13327,no_MT,34.0
13328,830,73.0
13329,709,73.0
13330,665,42.0
13331,347,30.0
13332,212,32.0
13333,277,40.0
13334,876,81.0
13335,17,54.0
13336,471,53.0
13337,941,62.0
13338,773,72.0
13339,408,31.0
13340,53,154.0
13341,401,100.0
13342,551,44.0
13343,411,60.0
13344,28,55.0
13345,850,55.0
13346,514,118.0
13347,30,53.0
13348,306,69.0
13349,104,25.0
13350,136,56.0
13351,946,77.0
13352,549,55.0
13353,32,18.0
13354,95,101.0
13355,956,49.0
13356,872,90.0
13357,583,57.0
13358,673,55.0
13359,914,66.0
13360,782,71.0
13361,870,69.0
13362,33,148.0
13363,no_MT,81.0
13364,486,32.0
13365,871,133.0
13366,958,43.0
13367,909,41.0
13368,268,89.0
13369,104,91.0
13370,977,65.0
13371,36,7.0
13372,185,71.0
13373,925,42.0
13374,892,97.0
13375,946,28.0
13376,880,73.0
13377,311,26.0
13378,854,92.0
13379,138,89.0
13380,387,58.0
13381,484,78.0
13382,834,28.0
13383,525,57.0
13384,18,43.0
13385,830,129.0
13386,975,100.0
13387,665,79.0
13388,75,59.0
13389,883,61.0
13390,341,19.0
13391,138,42.0
13392,610,21.0
13393,598,94.0
13394,119,65.0
13395,114,17.0
13396,128,53.0
13397,745,26.0
13398,636,59.0
13399,9,21.0
13400,748,75.0
13401,539,76.0
13402,453,79.0
13403,486,69.0
13404,803,36.0
13405,698,42.0
13406,180,73.0
13407,97,58.0
13408,425,65.0
13409,636,35.0
13410,434,36.0
13411,786,57.0
13412,840,60.0
13413,749,56.0
13414,982,113.0
13415,no_MT,96.0
13416,186,73.0
13417,765,29.0
13418,979,28.0
13419,745,45.0
13420,870,65.0
13421,175,100.0
13422,no_MT,35.0
13423,527,83.0
13424,422,0.0
13425,549,73.0
13426,783,83.0
13427,419,66.0
13428,40,99.0
13429,898,34.0
13430,424,62.0
13431,753,46.0
13432,416,0.0
13433,277,66.0
13434,964,91.0
13435,790,19.0
13436,624,50.0
13437,425,47.0
13438,378,87.0
13439,145,68.0
13440,504,30.0
13441,244,286.0
13442,421,80.0
13443,474,51.0
13444,42,60.0
13445,802,60.0
13446,585,60.0
13447,508,93.0
13448,426,56.0
13449,36,25.0
13450,803,53.0
13451,531,76.0
13452,873,74.0
13453,341,123.0
13454,979,25.0
13455,5,55.0
13456,454,73.0
13457,549,76.0
13458,726,14.0
13459,222,90.0
13460,136,51.0
13461,809,66.0
13462,445,28.0
13463,470,75.0
13464,17,34.0
13465,106,86.0
13466,75,92.0
13467,32,111.0
13468,258,50.0
13469,312,60.0
13470,712,24.0
13471,824,73.0
13472,610,104.0
13473,815,63.0
13474,542,59.0
13475,972,67.0
13476,593,93.0
13477,761,48.0
13478,802,62.0
13479,488,45.0
13480,319,32.0
13481,211,113.0
13482,841,121.0
13483,670,14.0
13484,232,95.0
13485,941,58.0
13486,294,31.0
13487,401,83.0
13488,352,20.0
13489,508,52.0
13490,507,56.0
13491,501,79.0
13492,595,67.0
13493,491,24.0
13494,5,36.0
13495,434,68.0
13496,171,94.0
13497,631,63.0
13498,858,68.0
13499,665,86.0
13500,94,21.0
13501,802,26.0
13502,87,49.0
13503,962,56.0
13504,951,68.0
13505,239,40.0
13506,468,66.0
13507,619,94.0
13508,608,121.0
13509,907,40.0
13510,497,28.0
13511,160,77.0
13512,69,23.0
13513,888,67.0
13514,62,108.0
13515,636,59.0
13516,209,86.0
13517,813,31.0
13518,813,62.0
13519,95,87.0
13520,85,25.0
13521,489,74.0
13522,672,65.0
13523,484,50.0
13524,665,137.0
13525,409,44.0
13526,424,48.0
13527,837,84.0
13528,411,83.0
13529,486,49.0
13530,294,139.0
13531,656,49.0
13532,888,46.0
13533,494,78.0
13534,369,51.0
13535,311,35.0
13536,160,81.0
13537,824,48.0
13538,42,72.0
13539,680,31.0
13540,267,67.0
13541,791,53.0
13542,118,82.0
13543,175,78.0
13544,676,61.0
13545,898,122.0
13546,498,88.0
13547,120,113.0
13548,706,70.0
13549,180,48.0
13550,180,31.0
13551,41,45.0
13552,151,74.0
13553,935,76.0
13554,492,108.0
13555,984,80.0
13556,312,40.0
13557,555,54.0
13558,461,59.0
13559,758,90.0
13560,898,84.0
13561,no_MT,55.0
13562,530,65.0
13563,507,46.0
13564,89,61.0
13565,17,31.0
13566,994,56.0
13567,no_MT,59.0
13568,64,117.0
13569,840,60.0
13570,875,24.0
13571,896,47.0
13572,582,79.0
13573,471,15.0
13574,711,35.0
13575,220,41.0
13576,970,70.0
13577,122,79.0
13578,657,73.0
13579,908,32.0
13580,719,55.0
13581,945,76.0
13582,244,45.0
13583,79,96.0
13584,415,37.0
13585,541,230.0
13586,315,42.0
13587,664,54.0
13588,949,149.0
13589,608,28.0
13590,967,34.0
13591,29,35.0
13592,900,36.0
13593,243,80.0
13594,419,42.0
13595,830,65.0
13596,892,111.0
13597,119,91.0
13598,223,43.0
13599,964,110.0
13600,749,13.0
13601,268,89.0
13602,680,50.0
13603,813,74.0
13604,146,12.0
13605,69,118.0
13606,819,82.0
13607,824,73.0
